vacc_date,received_at_least_one_dose,full_regimen,minimum_protection,received_one_dose_pcttakeup,full_regimen_pcttakeup,minimum_protection_pcttakeup
2022-02-01,5141640.0,4813265.0,3099607.0,86.37,80.86,52.07
2022-02-02,5142052.0,4813998.0,3100404.0,86.38,80.87,52.08
2022-02-03,5148011.0,4821053.0,3121628.0,86.48,80.99,52.44
2022-02-04,5151094.0,4829587.0,3148858.0,86.53,81.13,52.9
2022-02-05,5153338.0,4840226.0,3172689.0,86.57,81.31,53.3
2022-02-06,5155751.0,4848302.0,3190646.0,86.61,81.44,53.6
2022-02-07,5158528.0,4854783.0,3214389.0,86.65,81.55,54.0
2022-02-08,5161079.0,4860654.0,3237834.0,86.7,81.65,54.39
2022-02-09,5163629.0,4866876.0,3262422.0,86.74,81.76,54.8
2022-02-10,5166854.0,4874952.0,3289112.0,86.79,81.89,55.25
2022-02-11,5168593.0,4885499.0,3322237.0,86.82,82.07,55.81
2022-02-12,5170135.0,4897120.0,3353021.0,86.85,82.26,56.33
2022-02-13,5171781.0,4905795.0,3378462.0,86.88,82.41,56.75
2022-02-14,5174580.0,4910882.0,3402160.0,86.92,82.49,57.15
2022-02-15,5176614.0,4915245.0,3418816.0,86.96,82.57,57.43
2022-02-16,5178882.0,4919877.0,3435333.0,87.0,82.65,57.71
2022-02-17,5181828.0,4925504.0,3451994.0,87.05,82.74,57.99
2022-02-18,5183884.0,4934100.0,3475810.0,87.08,82.88,58.39
2022-02-19,5185939.0,4943491.0,3498186.0,87.12,83.04,58.76
2022-02-20,5188376.0,4949554.0,3513311.0,87.16,83.14,59.02
2022-02-21,5190347.0,4952907.0,3526995.0,87.19,83.2,59.25
2022-02-22,5192024.0,4955732.0,3538204.0,87.22,83.25,59.44
2022-02-23,5193767.0,4958334.0,3549697.0,87.25,83.29,59.63
2022-02-24,5196152.0,4963076.0,3561939.0,87.29,83.37,59.83
2022-02-25,5197996.0,4970234.0,3580129.0,87.32,83.49,60.14
2022-02-26,5200727.0,4978335.0,3597780.0,87.36,83.63,60.44
2022-02-27,5202791.0,4983408.0,3608425.0,87.4,83.71,60.62
2022-02-28,5203915.0,4986903.0,3620277.0,87.42,83.77,60.81
2022-03-01,5204808.0,4989691.0,3629596.0,87.43,83.82,60.97
2022-03-02,5205484.0,4992255.0,3637913.0,87.44,83.86,61.11
2022-03-03,5206401.0,4995350.0,3647120.0,87.46,83.91,61.27
2022-03-04,5207555.0,4999222.0,3660182.0,87.48,83.98,61.49
2022-03-05,5209195.0,5003262.0,3673485.0,87.51,84.05,61.71
2022-03-06,5209881.0,5005391.0,3681347.0,87.52,84.08,61.84
2022-03-07,5210606.0,5008030.0,3689932.0,87.53,84.13,61.98
2022-03-08,5211154.0,5010347.0,3696939.0,87.54,84.17,62.1
2022-03-09,5211710.0,5012551.0,3704201.0,87.55,84.2,62.22
2022-03-10,5212649.0,5015320.0,3711929.0,87.56,84.25,62.35
2022-03-11,5213543.0,5019072.0,3723911.0,87.58,84.31,62.56
2022-03-12,5214987.0,5023112.0,3736110.0,87.6,84.38,62.76
2022-03-13,5216062.0,5025777.0,3744864.0,87.62,84.42,62.91
2022-03-14,5217271.0,5028917.0,3753785.0,87.64,84.48,63.06
2022-03-15,5218184.0,5031487.0,3761679.0,87.66,84.52,63.19
2022-03-16,5219076.0,5034028.0,3769646.0,87.67,84.56,63.32
2022-03-17,5219992.0,5036930.0,3777492.0,87.69,84.61,63.46
2022-03-18,5220818.0,5040820.0,3787061.0,87.7,84.68,63.62
2022-03-19,5221512.0,5044831.0,3795577.0,87.71,84.74,63.76
2022-03-20,5222063.0,5047656.0,3801504.0,87.72,84.79,63.86
2022-03-21,5222917.0,5049929.0,3807670.0,87.74,84.83,63.96
2022-03-22,5223620.0,5051739.0,3812951.0,87.75,84.86,64.05
2022-03-23,5224123.0,5053630.0,3818346.0,87.76,84.89,64.14
2022-03-24,5224627.0,5055491.0,3824403.0,87.77,84.92,64.24
2022-03-25,5225284.0,5058201.0,3833448.0,87.78,84.97,64.4
2022-03-26,5226055.0,5061302.0,3842499.0,87.79,85.02,64.55
